angle_cmd_deg,angle_actual_deg,freq_hz,re,im,mag_db,phase_deg
275.00,275.00,2740000000,4.378245339e-01,-7.818297235e-01,-0.9531,-60.7512
275.00,275.00,2750000000,1.252139857e-01,-8.872820836e-01,-0.9531,-81.9674
275.00,275.00,2760000000,-2.045340580e-01,-8.725294352e-01,-0.9521,-103.1928
275.00,275.00,2770000000,-5.070211472e-01,-7.397255360e-01,-0.9460,-124.4274
275.00,275.00,2780000000,-7.411393824e-01,-5.055615410e-01,-0.9427,-145.7005
275.00,275.00,2790000000,-8.740291471e-01,-2.018065466e-01,-0.9439,-166.9987
275.00,275.00,2800000000,-8.870364698e-01,1.291687553e-01,-0.9500,171.7149
275.00,275.00,2810000000,-7.787095763e-01,4.412231084e-01,-0.9633,150.4638
275.00,275.00,2820000000,-5.659172586e-01,6.920507080e-01,-0.9735,129.2742
275.00,275.00,2830000000,-2.779984064e-01,8.494684290e-01,-0.9752,108.1213
275.00,275.00,2840000000,4.749359356e-02,8.932812863e-01,-0.9680,86.9566
275.00,275.00,2850000000,3.687228579e-01,8.167877979e-01,-0.9523,65.7041
275.00,275.00,2860000000,6.412527864e-01,6.272575080e-01,-0.9439,44.3679
275.00,275.00,2870000000,8.251546878e-01,3.501347819e-01,-0.9503,22.9928
275.00,275.00,2880000000,8.938279685e-01,2.607372194e-02,-0.9712,1.6709
275.00,275.00,2890000000,8.402080032e-01,-2.979926761e-01,-0.9977,-19.5278
275.00,275.00,2900000000,6.754276477e-01,-5.794018443e-01,-1.0132,-40.6240
275.00,275.00,2910000000,4.222248919e-01,-7.841315942e-01,-1.0065,-61.6992
275.00,275.00,2920000000,1.109363825e-01,-8.860751824e-01,-0.9830,-82.8637
275.00,275.00,2930000000,-2.196898751e-01,-8.679130640e-01,-0.9608,-104.2046
275.00,275.00,2940000000,-5.221042173e-01,-7.277974508e-01,-0.9567,-125.6547
275.00,275.00,2950000000,-7.497360817e-01,-4.855401151e-01,-0.9808,-147.0723
275.00,275.00,2960000000,-8.707044026e-01,-1.797540131e-01,-1.0213,-168.3354
275.00,275.00,2970000000,-8.738449344e-01,1.447867186e-01,-1.0537,170.5922
275.00,275.00,2980000000,-7.634755310e-01,4.475508226e-01,-1.0613,149.6211
275.00,275.00,2990000000,-5.534661105e-01,6.935780411e-01,-1.0382,128.5894
275.00,275.00,3000000000,-2.659942585e-01,8.506925226e-01,-0.9994,107.3634
280.00,280.00,2000000000,2.997776095e-01,8.573446757e-01,-0.8360,70.7274
280.00,280.00,2010000000,5.895305291e-01,6.938832649e-01,-0.8143,49.6484
280.00,280.00,2020000000,8.036796258e-01,4.345797154e-01,-0.7844,28.4018
280.00,280.00,2030000000,9.086827872e-01,1.115693136e-01,-0.7668,6.9998
280.00,280.00,2040000000,8.858763187e-01,-2.279236551e-01,-0.7742,-14.4285
280.00,280.00,2050000000,7.401828358e-01,-5.329161169e-01,-0.7994,-35.7531
280.00,280.00,2060000000,4.961244739e-01,-7.620779270e-01,-0.8255,-56.9353
280.00,280.00,2070000000,1.882746175e-01,-8.886237086e-01,-0.8349,-78.0375
280.00,280.00,2080000000,-1.447705657e-01,-8.976235298e-01,-0.8266,-99.1619
280.00,280.00,2090000000,-4.606963299e-01,-7.858801290e-01,-0.8100,-120.3796
280.00,280.00,2100000000,-7.157466099e-01,-5.653772006e-01,-0.7991,-141.6944
280.00,280.00,2110000000,-8.722437965e-01,-2.660253284e-01,-0.8010,-163.0388
280.00,280.00,2120000000,-9.079618423e-01,6.877965790e-02,-0.8138,175.6680
280.00,280.00,2130000000,-8.199547059e-01,3.921967174e-01,-0.8294,154.4375
280.00,280.00,2140000000,-6.222108997e-01,6.613299417e-01,-0.8381,133.2543
280.00,280.00,2150000000,-3.410847944e-01,8.414190747e-01,-0.8390,112.0661
280.00,280.00,2160000000,-1.343191659e-02,9.081599717e-01,-0.8358,90.8474
280.00,280.00,2170000000,3.167388324e-01,8.513908589e-01,-0.8345,69.5935
280.00,280.00,2180000000,6.037331934e-01,6.784361545e-01,-0.8367,48.3345
280.00,280.00,2190000000,8.080991978e-01,4.133085012e-01,-0.8415,27.0878
280.00,280.00,2200000000,9.024752936e-01,9.249730236e-02,-0.8459,5.8520
280.00,280.00,2210000000,8.744552680e-01,-2.409050662e-01,-0.8475,-15.4024
280.00,280.00,2220000000,7.275438600e-01,-5.410470490e-01,-0.8510,-36.6368
280.00,280.00,2230000000,4.819370913e-01,-7.672166049e-01,-0.8572,-57.8645
280.00,280.00,2240000000,1.712989348e-01,-8.891198952e-01,-0.8625,-79.0949
280.00,280.00,2250000000,-1.615315095e-01,-8.906211930e-01,-0.8656,-100.2800
280.00,280.00,2260000000,-4.727976279e-01,-7.720020688e-01,-0.8644,-121.4846
280.00,280.00,2270000000,-7.206948944e-01,-5.487443866e-01,-0.8591,-142.7140
280.00,280.00,2280000000,-8.710086462e-01,-2.503055649e-01,-0.8549,-163.9667
280.00,280.00,2290000000,-9.020711562e-01,8.300724282e-02,-0.8586,174.7425
280.00,280.00,2300000000,-8.098106336e-01,4.041070900e-01,-0.8667,153.4801
280.00,280.00,2310000000,-6.080261681e-01,6.689429394e-01,-0.8768,132.2688
280.00,280.00,2320000000,-3.250338285e-01,8.427186706e-01,-0.8840,111.0915
280.00,280.00,2330000000,1.235329624e-03,9.036163301e-01,-0.8803,89.9217
280.00,280.00,2340000000,3.282943847e-01,8.427205324e-01,-0.8727,68.7159
280.00,280.00,2350000000,6.121815985e-01,6.667590851e-01,-0.8654,47.4436
280.00,280.00,2360000000,8.128479569e-01,3.988434383e-01,-0.8629,26.1360
280.00,280.00,2370000000,9.012351518e-01,7.672900475e-02,-0.8719,4.8663
280.00,280.00,2380000000,8.667334727e-01,-2.546157628e-01,-0.8828,-16.3709
280.00,280.00,2390000000,7.154738625e-01,-5.502557315e-01,-0.8901,-37.5631
280.00,280.00,2400000000,4.685237934e-01,-7.715239865e-01,-0.8897,-58.7309
280.00,280.00,2410000000,1.577129138e-01,-8.896073927e-01,-0.8816,-79.9468
280.00,280.00,2420000000,-1.757591464e-01,-8.870378820e-01,-0.8739,-101.2075
280.00,280.00,2430000000,-4.859693597e-01,-7.627317782e-01,-0.8729,-122.5030
280.00,280.00,2440000000,-7.291959623e-01,-5.336010867e-01,-0.8807,-143.8046
280.00,280.00,2450000000,-8.719041347e-01,-2.329401212e-01,-0.8912,-165.0421
280.00,280.00,2460000000,-8.961424613e-01,9.813080431e-02,-0.9007,173.7508
280.00,280.00,2470000000,-7.998545165e-01,4.152794319e-01,-0.9032,152.5619
280.00,280.00,2480000000,-5.957741414e-01,6.768286627e-01,-0.8989,131.3556
280.00,280.00,2490000000,-3.102309056e-01,8.471925057e-01,-0.8939,110.1121
280.00,280.00,2500000000,1.846880712e-02,9.022770674e-01,-0.8914,88.8274
280.00,280.00,2510000000,3.446621958e-01,8.337830113e-01,-0.8938,67.5412
280.00,280.00,2520000000,6.228435978e-01,6.515502988e-01,-0.9020,46.2904
280.00,280.00,2530000000,8.159799082e-01,3.811044657e-01,-0.9094,25.0350
280.00,280.00,2540000000,8.980477220e-01,5.989467020e-02,-0.9147,3.8157
280.00,280.00,2550000000,8.586149467e-01,-2.691696108e-01,-0.9169,-17.4058
280.00,280.00,2560000000,7.026817095e-01,-5.622177670e-01,-0.9160,-38.6634
280.00,280.00,2570000000,4.513275982e-01,-7.785429707e-01,-0.9161,-59.8988
280.00,280.00,2580000000,1.387534564e-01,-8.890374154e-01,-0.9171,-81.1293
280.00,280.00,2590000000,-1.923003843e-01,-8.786533663e-01,-0.9205,-102.3450
280.00,280.00,2600000000,-4.970079018e-01,-7.492561944e-01,-0.9237,-123.5577
280.00,280.00,2610000000,-7.334856285e-01,-5.191468228e-01,-0.9285,-144.7099
280.00,280.00,2620000000,-8.712728523e-01,-2.186094965e-01,-0.9318,-165.9148
280.00,280.00,2630000000,-8.910238981e-01,1.117878477e-01,-0.9344,172.8490
280.00,280.00,2640000000,-7.897287607e-01,4.267021160e-01,-0.9380,151.6170
280.00,280.00,2650000000,-5.814299215e-01,6.837252051e-01,-0.9391,130.3774
280.00,280.00,2660000000,-2.942159717e-01,8.476890020e-01,-0.9413,109.1409
280.00,280.00,2670000000,3.294153530e-02,8.964965834e-01,-0.9432,87.8956
280.00,280.00,2680000000,3.554611270e-01,8.237045860e-01,-0.9429,66.6579
280.00,280.00,2690000000,6.295890905e-01,6.386380406e-01,-0.9461,45.4088
280.00,280.00,2700000000,8.180245431e-01,3.669970682e-01,-0.9482,24.1628
280.00,280.00,2710000000,8.951891186e-01,4.572671370e-02,-0.9504,2.9242
280.00,280.00,2720000000,8.506551559e-01,-2.814229975e-01,-0.9539,-18.3058
280.00,280.00,2730000000,6.907703341e-01,-5.702794795e-01,-0.9562,-39.5421
280.00,280.00,2740000000,4.374100730e-01,-7.814626740e-01,-0.9582,-60.7628
280.00,280.00,2750000000,1.249424178e-01,-8.866578118e-01,-0.9595,-81.9790
280.00,280.00,2760000000,-2.046753710e-01,-8.718146043e-01,-0.9585,-103.2120
280.00,280.00,2770000000,-5.068503321e-01,-7.389043521e-01,-0.9535,-124.4481
280.00,280.00,2780000000,-7.406500093e-01,-5.048974235e-01,-0.9502,-145.7179
280.00,280.00,2790000000,-8.733189543e-01,-2.013844911e-01,-0.9515,-167.0148
280.00,280.00,2800000000,-8.861981281e-01,1.292964040e-01,-0.9579,171.6991
280.00,280.00,2810000000,-7.780706780e-01,4.410745693e-01,-0.9694,150.4519
280.00,280.00,2820000000,-5.653264217e-01,6.917641906e-01,-0.9793,129.2565
280.00,280.00,2830000000,-2.775988319e-01,8.489932144e-01,-0.9808,108.1064
280.00,280.00,2840000000,4.770220446e-02,8.927071408e-01,-0.9734,86.9413
280.00,280.00,2850000000,3.686976065e-01,8.161405995e-01,-0.9581,65.6886
280.00,280.00,2860000000,6.409689930e-01,6.266316586e-01,-0.9501,44.3520
280.00,280.00,2870000000,8.245931894e-01,3.496448132e-01,-0.9571,22.9780
280.00,280.00,2880000000,8.930908995e-01,2.583236402e-02,-0.9785,1.6568
280.00,280.00,2890000000,8.394632733e-01,-2.979099931e-01,-1.0048,-19.5388
280.00,280.00,2900000000,6.748613679e-01,-5.790506481e-01,-1.0197,-40.6306
280.00,280.00,2910000000,4.217483044e-01,-7.836128996e-01,-1.0132,-61.7104
280.00,280.00,2920000000,1.106335307e-01,-8.854210980e-01,-0.9897,-82.8778
280.00,280.00,2930000000,-2.197496789e-01,-8.671726360e-01,-0.9676,-104.2199
280.00,280.00,2940000000,-5.218663349e-01,-7.270514765e-01,-0.9640,-125.6702
280.00,280.00,2950000000,-7.492111634e-01,-4.849795238e-01,-0.9880,-147.0842
280.00,280.00,2960000000,-8.700338289e-01,-1.795036631e-01,-1.0282,-168.3424
280.00,280.00,2970000000,-8.732327558e-01,1.447635767e-01,-1.0597,170.5872
280.00,280.00,2980000000,-7.629516201e-01,4.473701376e-01,-1.0666,149.6140
280.00,280.00,2990000000,-5.530202092e-01,6.932493496e-01,-1.0434,128.5801
280.00,280.00,3000000000,-2.656495298e-01,8.502027051e-01,-1.0050,107.3516
285.00,285.00,2000000000,2.998318596e-01,8.579362579e-01,-0.8304,70.7365
285.00,285.00,2010000000,5.897454528e-01,6.944758420e-01,-0.8087,49.6622
285.00,285.00,2020000000,8.041835513e-01,4.351474724e-01,-0.7776,28.4180
285.00,285.00,2030000000,9.093656587e-01,1.118990754e-01,-0.7600,7.0151
285.00,285.00,2040000000,8.866674367e-01,-2.279217152e-01,-0.7669,-14.4160
285.00,285.00,2050000000,7.408977156e-01,-5.332524161e-01,-0.7921,-35.7440
285.00,285.00,2060000000,4.966936699e-01,-7.626593540e-01,-0.8178,-56.9252
285.00,285.00,2070000000,1.885972688e-01,-8.893029939e-01,-0.8279,-78.0265
285.00,285.00,2080000000,-1.446731135e-01,-8.982975757e-01,-0.8204,-99.1491
285.00,285.00,2090000000,-4.608532299e-01,-7.865157534e-01,-0.8040,-120.3679
285.00,285.00,2100000000,-7.161293454e-01,-5.659121805e-01,-0.7930,-141.6829
285.00,285.00,2110000000,-8.727152298e-01,-2.663617111e-01,-0.7957,-163.0273
285.00,285.00,2120000000,-9.085314616e-01,6.874448049e-02,-0.8084,175.6729
285.00,285.00,2130000000,-8.206157690e-01,3.923819347e-01,-0.8230,154.4449
285.00,285.00,2140000000,-6.227682760e-01,6.616892541e-01,-0.8319,133.2644
285.00,285.00,2150000000,-3.414837720e-01,8.419834723e-01,-0.8326,112.0760
285.00,285.00,2160000000,-1.358086831e-02,9.088328821e-01,-0.8293,90.8561
285.00,285.00,2170000000,3.168142995e-01,8.521357424e-01,-0.8275,69.6054
285.00,285.00,2180000000,6.040599122e-01,6.790622997e-01,-0.8301,48.3453
285.00,285.00,2190000000,8.086747226e-01,4.138129272e-01,-0.8344,27.0996
285.00,285.00,2200000000,9.032088872e-01,9.278125943e-02,-0.8386,5.8651
285.00,285.00,2210000000,8.752310518e-01,-2.409208096e-01,-0.8403,-15.3904
285.00,285.00,2220000000,7.282268113e-01,-5.412970584e-01,-0.8443,-36.6237
285.00,285.00,2230000000,4.825055823e-01,-7.677727831e-01,-0.8498,-57.8528
285.00,285.00,2240000000,1.716342870e-01,-8.897992515e-01,-0.8555,-79.0822
285.00,285.00,2250000000,-1.615042847e-01,-8.913055381e-01,-0.8592,-100.2705
285.00,285.00,2260000000,-4.730181304e-01,-7.725939506e-01,-0.8584,-121.4769
285.00,285.00,2270000000,-7.210541636e-01,-5.491497751e-01,-0.8540,-142.7074
285.00,285.00,2280000000,-8.714846970e-01,-2.505471327e-01,-0.8499,-163.9603
285.00,285.00,2290000000,-9.026399260e-01,8.292606942e-02,-0.8532,174.7509
285.00,285.00,2300000000,-8.104089522e-01,4.042393213e-01,-0.8610,153.4896
285.00,285.00,2310000000,-6.085171129e-01,6.692839563e-01,-0.8712,132.2773
285.00,285.00,2320000000,-3.253693184e-01,8.432834375e-01,-0.8778,111.0984
285.00,285.00,2330000000,1.144697147e-03,9.042193540e-01,-0.8745,89.9275
285.00,285.00,2340000000,3.284558400e-01,8.433583600e-01,-0.8664,68.7210
285.00,285.00,2350000000,6.124759414e-01,6.673489441e-01,-0.8593,47.4551
285.00,285.00,2360000000,8.133966795e-01,3.993603826e-01,-0.8560,26.1501
285.00,285.00,2370000000,9.019559198e-01,7.696371931e-02,-0.8648,4.8772
285.00,285.00,2380000000,8.675154708e-01,-2.547244821e-01,-0.8753,-16.3636
285.00,285.00,2390000000,7.161215239e-01,-5.506306672e-01,-0.8830,-37.5569
285.00,285.00,2400000000,4.689516471e-01,-7.720420470e-01,-0.8833,-58.7248
285.00,285.00,2410000000,1.579150568e-01,-8.901282258e-01,-0.8764,-79.9400
285.00,285.00,2420000000,-1.757495628e-01,-8.875800030e-01,-0.8688,-101.2002
285.00,285.00,2430000000,-4.861346914e-01,-7.632317561e-01,-0.8680,-122.4948
285.00,285.00,2440000000,-7.296015406e-01,-5.340881094e-01,-0.8748,-143.7949
285.00,285.00,2450000000,-8.725214217e-01,-2.333320507e-01,-0.8845,-165.0281
285.00,285.00,2460000000,-8.968716665e-01,9.805417833e-02,-0.8938,173.7607
285.00,285.00,2470000000,-8.004982604e-01,4.154849409e-01,-0.8968,152.5692
285.00,285.00,2480000000,-5.963324955e-01,6.772711701e-01,-0.8921,131.3637
285.00,285.00,2490000000,-3.106073467e-01,8.477809420e-01,-0.8873,110.1217
285.00,285.00,2500000000,1.829011322e-02,9.029514368e-01,-0.8849,88.8396
285.00,285.00,2510000000,3.447607817e-01,8.344765986e-01,-0.8873,67.5522
285.00,285.00,2520000000,6.231641665e-01,6.521554740e-01,-0.8957,46.3023
285.00,285.00,2530000000,8.165563841e-01,3.815417625e-01,-0.9026,25.0447
285.00,285.00,2540000000,8.986889321e-01,6.007495992e-02,-0.9084,3.8244
285.00,285.00,2550000000,8.592411139e-01,-2.692463043e-01,-0.9109,-17.3986
285.00,285.00,2560000000,7.031827848e-01,-5.625073328e-01,-0.9104,-38.6579
285.00,285.00,2570000000,4.516825746e-01,-7.789079610e-01,-0.9113,-59.8909
285.00,285.00,2580000000,1.389129117e-01,-8.895105317e-01,-0.9123,-81.1239
285.00,285.00,2590000000,-1.923147114e-01,-8.792544827e-01,-0.9148,-102.3377
285.00,285.00,2600000000,-4.972429416e-01,-7.497425059e-01,-0.9186,-123.5531
285.00,285.00,2610000000,-7.338995511e-01,-5.195272947e-01,-0.9231,-144.7053
285.00,285.00,2620000000,-8.718185552e-01,-2.187746660e-01,-0.9263,-165.9130
285.00,285.00,2630000000,-8.915716246e-01,1.118566598e-01,-0.9290,172.8490
285.00,285.00,2640000000,-7.902506952e-01,4.269511609e-01,-0.9324,151.6188
285.00,285.00,2650000000,-5.818206829e-01,6.840461033e-01,-0.9343,130.3831
285.00,285.00,2660000000,-2.944186155e-01,8.481579537e-01,-0.9364,109.1433
285.00,285.00,2670000000,3.288901704e-02,8.969925626e-01,-0.9384,87.9001
285.00,285.00,2680000000,3.556200831e-01,8.242014814e-01,-0.9379,66.6611
285.00,285.00,2690000000,6.299552544e-01,6.391311680e-01,-0.9402,45.4143
285.00,285.00,2700000000,8.185153195e-01,3.673197642e-01,-0.9426,24.1688
285.00,285.00,2710000000,8.957362293e-01,4.582458448e-02,-0.9450,2.9286
285.00,285.00,2720000000,8.511419974e-01,-2.815803759e-01,-0.9489,-18.3056
285.00,285.00,2730000000,6.911542631e-01,-5.705250091e-01,-0.9518,-39.5385
285.00,285.00,2740000000,4.376596413e-01,-7.818586034e-01,-0.9537,-60.7613
285.00,285.00,2750000000,1.250837595e-01,-8.872604856e-01,-0.9535,-81.9755
285.00,285.00,2760000000,-2.046893351e-01,-8.725002889e-01,-0.9520,-103.2029
285.00,285.00,2770000000,-5.071351254e-01,-7.395997390e-01,-0.9464,-124.4380
285.00,285.00,2780000000,-7.411903688e-01,-5.054388480e-01,-0.9429,-145.7088
285.00,285.00,2790000000,-8.740093850e-01,-2.016576675e-01,-0.9444,-167.0077
285.00,285.00,2800000000,-8.869616451e-01,1.293139959e-01,-0.9506,171.7050
285.00,285.00,2810000000,-7.786167068e-01,4.413502580e-01,-0.9635,150.4537
285.00,285.00,2820000000,-5.657194071e-01,6.921434644e-01,-0.9740,129.2606
285.00,285.00,2830000000,-2.778111166e-01,8.494402639e-01,-0.9760,108.1104
285.00,285.00,2840000000,4.765659446e-02,8.932135165e-01,-0.9685,86.9459
285.00,285.00,2850000000,3.688409430e-01,8.166613561e-01,-0.9530,65.6939
285.00,285.00,2860000000,6.412887080e-01,6.271192073e-01,-0.9446,44.3600
285.00,285.00,2870000000,8.251255604e-01,3.499536029e-01,-0.9512,22.9829
285.00,285.00,2880000000,8.937198190e-01,2.590649382e-02,-0.9723,1.6604
285.00,285.00,2890000000,8.400557199e-01,-2.981130584e-01,-0.9987,-19.5384
285.00,285.00,2900000000,6.752812396e-01,-5.794512032e-01,-1.0140,-40.6325
285.00,285.00,2910000000,4.220474106e-01,-7.841317308e-01,-1.0073,-61.7093
285.00,285.00,2920000000,1.108077224e-01,-8.860436898e-01,-0.9835,-82.8717
285.00,285.00,2930000000,-2.198460221e-01,-8.678369947e-01,-0.9611,-104.2155
285.00,285.00,2940000000,-5.222042881e-01,-7.276373536e-01,-0.9574,-125.6659
285.00,285.00,2950000000,-7.497577423e-01,-4.853507236e-01,-0.9816,-147.0833
285.00,285.00,2960000000,-8.706132212e-01,-1.795584560e-01,-1.0226,-168.3465
285.00,285.00,2970000000,-8.737216929e-01,1.448766889e-01,-1.0547,170.5851
285.00,285.00,2980000000,-7.633142447e-01,4.476064623e-01,-1.0624,149.6127
285.00,285.00,2990000000,-5.533160223e-01,6.936063003e-01,-1.0389,128.5807
285.00,285.00,3000000000,-2.658473241e-01,8.506919678e-01,-0.9999,107.3544
290.00,290.00,2000000000,2.998385729e-01,8.579596070e-01,-0.8302,70.7366
290.00,290.00,2010000000,5.897524836e-01,6.944445264e-01,-0.8089,49.6606
290.00,290.00,2020000000,8.042006285e-01,4.351536247e-01,-0.7774,28.4179
290.00,290.00,2030000000,9.094211633e-01,1.119343517e-01,-0.7594,7.0168
290.00,290.00,2040000000,8.867095597e-01,-2.279045827e-01,-0.7666,-14.4143
290.00,290.00,2050000000,7.409385613e-01,-5.332371712e-01,-0.7918,-35.7417
290.00,290.00,2060000000,4.966963379e-01,-7.626686800e-01,-0.8178,-56.9254
290.00,290.00,2070000000,1.885961291e-01,-8.893293648e-01,-0.8277,-78.0269
290.00,290.00,2080000000,-1.446804397e-01,-8.983425332e-01,-0.8199,-99.1491
290.00,290.00,2090000000,-4.608663850e-01,-7.865626441e-01,-0.8036,-120.3671
290.00,290.00,2100000000,-7.161484772e-01,-5.659200716e-01,-0.7929,-141.6832
290.00,290.00,2110000000,-8.727470500e-01,-2.663725971e-01,-0.7954,-163.0272
290.00,290.00,2120000000,-9.085516380e-01,6.872339122e-02,-0.8082,175.6744
290.00,290.00,2130000000,-8.206418705e-01,3.923529381e-01,-0.8229,154.4473
290.00,290.00,2140000000,-6.227805948e-01,6.617331526e-01,-0.8315,133.2631
290.00,290.00,2150000000,-3.415102766e-01,8.420146045e-01,-0.8322,112.0768
290.00,290.00,2160000000,-1.360726560e-02,9.088241393e-01,-0.8294,90.8578
290.00,290.00,2170000000,3.167972080e-01,8.521206363e-01,-0.8277,69.6061
290.00,290.00,2180000000,6.041004350e-01,6.790683748e-01,-0.8298,48.3437
290.00,290.00,2190000000,8.087029181e-01,4.138161254e-01,-0.8342,27.0990
290.00,290.00,2200000000,9.032392037e-01,9.279172399e-02,-0.8383,5.8655
290.00,290.00,2210000000,8.752760563e-01,-2.408991062e-01,-0.8400,-15.3883
290.00,290.00,2220000000,7.282192303e-01,-5.413069774e-01,-0.8443,-36.6245
290.00,290.00,2230000000,4.825322605e-01,-7.677302218e-01,-0.8500,-57.8499
290.00,290.00,2240000000,1.716672647e-01,-8.897789401e-01,-0.8556,-79.0800
290.00,290.00,2250000000,-1.614955369e-01,-8.913179866e-01,-0.8591,-100.2699
290.00,290.00,2260000000,-4.730138195e-01,-7.726079091e-01,-0.8583,-121.4762
290.00,290.00,2270000000,-7.210665502e-01,-5.491708574e-01,-0.8538,-142.7068
290.00,290.00,2280000000,-8.714908784e-01,-2.505956559e-01,-0.8497,-163.9575
290.00,290.00,2290000000,-9.025907325e-01,8.291260260e-02,-0.8537,174.7515
290.00,290.00,2300000000,-8.103750654e-01,4.042292943e-01,-0.8613,153.4892
290.00,290.00,2310000000,-6.085067416e-01,6.692864829e-01,-0.8713,132.2767
290.00,290.00,2320000000,-3.253742284e-01,8.432007720e-01,-0.8785,111.1006
290.00,290.00,2330000000,1.138217891e-03,9.041871425e-01,-0.8748,89.9279
290.00,290.00,2340000000,3.284196136e-01,8.433627177e-01,-0.8665,68.7232
290.00,290.00,2350000000,6.124703882e-01,6.674074486e-01,-0.8589,47.4578
290.00,290.00,2360000000,8.134104630e-01,3.993425966e-01,-0.8560,26.1487
290.00,290.00,2370000000,9.019478044e-01,7.695583691e-02,-0.8649,4.8768
290.00,290.00,2380000000,8.674915742e-01,-2.546904948e-01,-0.8756,-16.3619
290.00,290.00,2390000000,7.161554619e-01,-5.506173090e-01,-0.8828,-37.5549
290.00,290.00,2400000000,4.689682549e-01,-7.720700066e-01,-0.8830,-58.7248
290.00,290.00,2410000000,1.578725314e-01,-8.901587274e-01,-0.8762,-79.9430
290.00,290.00,2420000000,-1.757658130e-01,-8.875835301e-01,-0.8688,-101.2012
290.00,290.00,2430000000,-4.861366530e-01,-7.632550622e-01,-0.8678,-122.4941
290.00,290.00,2440000000,-7.296191121e-01,-5.340887048e-01,-0.8746,-143.7955
290.00,290.00,2450000000,-8.725150737e-01,-2.333206185e-01,-0.8846,-165.0287
290.00,290.00,2460000000,-8.968526325e-01,9.807309053e-02,-0.8940,173.7594
290.00,290.00,2470000000,-8.005277068e-01,4.155258831e-01,-0.8964,152.5678
290.00,290.00,2480000000,-5.963344133e-01,6.772660762e-01,-0.8921,131.3640
290.00,290.00,2490000000,-3.106117195e-01,8.477619890e-01,-0.8875,110.1223
290.00,290.00,2500000000,1.832268645e-02,9.029540554e-01,-0.8849,88.8375
290.00,290.00,2510000000,3.447050100e-01,8.344888546e-01,-0.8874,67.5558
